1 32 15 0.330 1305.395 27.119
1 32 16 0.330 1305.746 27.119
1 32 17 0.330 1176.482 27.119
1 32 18 0.330 833.887 27.119
1 33 7 0.330 889.244 27.119
1 33 8 0.330 1175.866 27.119
1 33 9 0.330 1156.283 27.119
1 33 10 0.330 1169.622 27.119
1 33 11 0.330 1215.885 27.119
1 33 12 0.330 1202.122 27.119
1 33 13 0.330 1128.336 27.119
1 33 14 0.330 1161.110 27.119
1 33 15 0.330 1300.443 27.119
1 33 16 0.330 1344.188 27.119
1 33 17 0.330 1292.346 27.119
1 33 18 0.330 949.818 27.119
1 34 7 0.330 892.631 27.119
1 34 8 0.330 1179.283 27.119
1 34 9 0.330 1157.503 27.119
1 34 10 0.330 1149.714 27.119
1 34 11 0.330 1155.915 27.119
1 34 12 0.330 1153.952 27.119
1 34 13 0.330 1143.824 27.119
1 34 14 0.330 1189.570 27.119
1 34 15 0.330 1291.190 27.119
1 34 16 0.330 1326.816 27.119
1 34 17 0.330 1296.448 27.119
1 34 18 0.330 960.947 27.119
1 35 7 0.330 931.588 27.119
1 35 8 0.330 1222.362 27.119
1 35 9 0.330 1182.855 27.119
1 35 10 0.330 1137.163 27.119
1 35 11 0.330 1085.286 27.119
1 35 12 0.330 1107.610 27.119
1 35 13 0.330 1204.133 27.119
1 35 14 0.330 1260.809 27.119
1 35 15 0.330 1277.636 27.119
1 35 16 0.330 1253.629 27.119
1 35 17 0.330 1188.788 27.119
1 35 18 0.330 867.275 27.119
1 36 7 0.330 973.333 27.119
1 36 8 0.330 1258.148 27.119
1 36 9 0.330 1178.893 27.119
1 36 10 0.330 1124.713 27.119
1 36 11 0.330 1095.607 27.119
1 36 12 0.330 1129.456 27.119
1 36 13 0.330 1226.259 27.119
1 36 14 0.330 1274.712 27.119
1 36 15 0.330 1274.814 27.119
1 36 16 0.330 1242.061 27.119
1 36 17 0.330 1176.453 27.119
1 36 18 0.330 857.736 27.119
1 37 7 0.330 1017.864 27.119
1 37 8 0.330 1286.639 27.119
1 37 9 0.330 1145.619 27.119
1 37 10 0.330 1112.365 27.119
1 37 11 0.330 1186.878 27.119
1 37 12 0.330 1219.490 27.119
1 37 13 0.330 1210.201 27.119
1 37 14 0.330 1231.279 27.119
1 37 15 0.330 1282.724 27.119
1 37 16 0.330 1292.112 27.119
1 37 17 0.330 1259.443 27.119
1 37 18 0.330 932.330 27.119
1 38 7 0.330 1049.432 27.119
1 38 8 0.330 1320.221 27.119
1 38 9 0.330 1162.183 27.119
1 38 10 0.330 1151.339 27.119
1 38 11 0.330 1287.688 27.119
1 38 12 0.330 1318.306 27.119
1 38 13 0.330 1243.193 27.119
1 38 14 0.330 1242.431 27.119
1 38 15 0.330 1316.019 27.119
1 38 16 0.330 1328.943 27.119
1 38 17 0.330 1281.204 27.119
1 38 18 0.330 943.000 27.119
1 39 7 0.330 1068.037 27.119
1 39 8 0.330 1358.893 27.119
1 39 9 0.330 1228.587 27.119
1 39 10 0.330 1241.635 27.119
1 39 11 0.330 1398.037 27.119
1 39 12 0.330 1425.904 27.119
1 39 13 0.330 1325.237 27.119
1 39 14 0.330 1308.169 27.119
1 39 15 0.330 1374.698 27.119
1 39 16 0.330 1352.554 27.119
1 39 17 0.330 1241.739 27.119
1 39 18 0.330 889.747 27.119
1 40 7 0.330 1075.094 27.119
1 40 8 0.330 1371.689 27.119
1 40 9 0.330 1248.155 27.119
1 40 10 0.330 1249.320 27.119
1 40 11 0.330 1375.185 27.119
1 40 12 0.330 1398.644 27.119
1 40 13 0.330 1319.699 27.119
1 40 14 0.330 1305.870 27.119
1 40 15 0.330 1357.157 27.119
1 40 16 0.330 1330.349 27.119
1 40 17 0.330 1225.448 27.119
1 40 18 0.330 879.747 27.119
1 41 7 0.330 1070.603 27.119
1 41 8 0.330 1358.608 27.119
1 41 10 0.330 1174.394 27.119
1 41 11 0.330 1219.131 27.119
1 41 12 0.330 1236.526 27.119
1 41 13 0.330 1226.580 27.119
1 41 14 0.330 1235.536 27.119
1 41 15 0.330 1263.395 27.119
1 41 16 0.330 1262.326 27.119
1 41 17 0.330 1232.331 27.119
1 42 11 0.330 855.828 27.119
1 42 12 0.330 949.799 27.119
1 42 13 0.330 1134.608 27.119
1 42 14 0.330 1226.067 27.119
1 42 15 0.330 1224.176 27.119
1 42 16 0.330 1149.829 27.119
1 42 37 0.330 69.245 27.119
1 43 13 0.330 1043.785 27.119
1 43 14 0.330 1277.464 27.119
1 43 15 0.330 1239.500 27.119
1 43 36 0.330 623.209 27.119
1 43 37 0.330 207.736 27.119
1 44 13 0.330 970.901 27.119
1 44 14 0.330 1199.492 27.119
1 44 20 0.330 1069.779 27.119
1 44 21 0.330 1257.105 27.119
1 44 22 0.330 1073.174 27.119
1 44 34 0.330 493.397 27.119
1 44 35 0.330 915.246 27.119
1 44 36 0.330 844.625 27.119
1 44 37 0.330 281.541 27.119
1 45 13 0.330 915.957 27.119
1 45 20 0.330 561.150 27.119
1 45 21 0.330 1032.704 27.119
1 45 22 0.330 1131.655 27.119
1 45 23 0.330 858.008 27.119
1 45 33 0.330 635.561 27.119
1 45 34 0.330 926.223 27.119
1 45 35 0.330 1083.841 27.119
1 45 36 0.330 871.986 27.119
1 45 37 0.330 290.661 27.119
1 46 13 0.330 869.527 27.119
1 46 20 0.330 544.760 27.119
1 46 21 0.330 1006.853 27.119
1 46 22 0.330 1204.258 27.119
1 46 23 0.330 1136.978 27.119
1 46 34 0.330 930.014 27.119
1 46 35 0.330 1095.214 27.119
1 46 36 0.330 883.358 27.119
1 47 13 0.330 831.612 27.119
1 47 19 0.330 705.854 27.119
1 47 20 0.330 1020.610 27.119
1 47 21 0.330 1179.553 27.119
1 47 22 0.330 1290.982 27.119
1 47 23 0.330 1354.897 27.119
1 47 24 0.330 1040.139 27.119
1 47 34 0.330 504.769 27.119
1 47 35 0.330 949.363 27.119
1 47 36 0.330 878.743 27.119
1 48 13 0.330 848.242 27.119
1 48 19 0.330 934.410 27.119
1 48 20 0.330 1251.996 27.119
1 48 21 0.330 1264.234 27.119
1 48 22 0.330 1311.843 27.119
1 48 23 0.330 1394.821 27.119
1 48 24 0.330 1153.010 27.119
1 48 34 0.330 551.003 27.119
1 48 35 0.330 1019.614 27.119
1 48 36 0.330 940.437 27.119
1 49 13 0.330 919.417 27.119
1 49 19 0.330 920.951 27.119
1 49 20 0.330 1238.921 27.119
1 49 21 0.330 1260.896 27.119
1 49 22 0.330 1266.840 27.119
1 49 23 0.330 1256.751 27.119
1 49 24 0.330 1166.116 27.119
1 49 25 0.330 994.938 27.119
1 49 33 0.330 712.569 27.119
1 49 34 0.330 1068.716 27.119
1 49 35 0.330 1305.965 27.119
1 49 36 0.330 1068.440 27.119
1 50 13 0.330 944.038 27.119
1 50 19 0.330 685.666 27.119
1 50 20 0.330 997.470 27.119
1 50 21 0.330 1163.968 27.119
1 50 22 0.330 1235.757 27.119
1 50 23 0.330 1212.838 27.119
1 50 24 0.330 1208.676 27.119
1 50 33 0.330 993.626 27.119
1 50 34 0.330 1254.354 27.119
1 50 35 0.330 1342.353 27.119
1 50 36 0.330 1039.762 27.119
1 51 20 0.330 527.644 27.119
1 51 21 0.330 973.449 27.119
1 51 22 0.330 1218.595 27.119
1 51 23 0.330 1263.082 27.119
1 51 24 0.330 1280.690 27.119
1 51 31 0.330 1004.054 27.119
1 51 32 0.330 1047.107 27.119
1 51 33 0.330 1080.694 27.119
1 51 34 0.330 1107.918 27.119
1 51 35 0.330 1128.776 27.119
1 51 36 0.330 854.403 27.119
1 52 21 0.330 658.642 27.119
1 52 22 0.330 907.510 27.119
1 52 23 0.330 966.153 27.119
1 52 24 0.330 1067.038 27.119
1 52 25 0.330 1210.163 27.119
1 52 26 0.330 1335.515 27.119
1 52 27 0.330 1443.095 27.119
1 52 28 0.330 1428.209 27.119
1 52 29 0.330 1290.857 27.119
1 52 30 0.330 1245.966 27.119
1 52 31 0.330 1293.533 27.119
1 52 32 0.330 1265.610 27.119
1 52 33 0.330 1162.200 27.119
1 52 34 0.330 1101.470 27.119
1 52 35 0.330 1083.421 27.119
1 52 36 0.330 877.756 27.119
1 53 24 0.330 567.720 27.119
1 53 25 0.330 1039.507 27.119
1 53 26 0.330 1335.507 27.119
1 53 27 0.330 1455.721 27.119
1 53 28 0.330 1436.655 27.119
1 53 29 0.330 1278.309 27.119
1 53 30 0.330 1200.464 27.119
1 53 31 0.330 1203.120 27.119
1 53 32 0.330 1215.679 27.119
1 53 33 0.330 1238.142 27.119
1 53 34 0.330 1235.011 27.119
1 53 35 0.330 1206.286 27.119
1 53 36 0.330 1109.821 27.119
1 53 37 0.330 945.616 27.119
1 54 25 0.330 972.864 27.119
1 54 26 0.330 1342.202 27.119
1 54 27 0.330 1432.305 27.119
1 54 28 0.330 1401.107 27.119
1 54 29 0.330 1248.610 27.119
1 54 30 0.330 1094.524 27.119
1 54 31 0.330 938.848 27.119
1 54 32 0.330 893.035 27.119
1 54 33 0.330 957.085 27.119
1 54 34 0.330 976.336 27.119
1 54 35 0.330 950.789 27.119
1 54 36 0.330 1003.562 27.119
1 54 37 0.330 1134.653 27.119
1 55 25 0.330 1010.233 27.119
1 55 26 0.330 1355.598 27.119
1 55 27 0.330 1372.845 27.119
1 55 28 0.330 1321.566 27.119
1 55 29 0.330 1201.760 27.119
1 55 30 0.330 928.143 27.119
1 55 31 0.330 500.716 27.119
1 55 37 0.330 1051.588 27.119
1 55 38 0.330 973.417 27.119
1 56 25 0.330 1041.925 27.119
1 56 26 0.330 1361.146 27.119
1 56 27 0.330 1304.976 27.119
1 56 28 0.330 1168.906 27.119
1 56 29 0.330 952.938 27.119
1 56 30 0.330 633.715 27.119
1 57 25 0.330 1067.941 27.119
1 57 26 0.330 1358.844 27.119
1 57 27 0.330 1228.696 27.119
1 57 28 0.330 943.128 27.119
1 58 26 0.330 1104.463 27.119
1 58 27 0.330 1151.496 27.119
1 58 28 0.330 881.258 27.119
1 59 27 0.330 1073.377 27.119
1 59 28 0.330 983.295 27.119
1 60 27 0.330 775.738 27.119
1 60 28 0.330 775.735 27.119
1 61 28 0.330 258.578 27.119
