time,MILLCREEK0,MILLCREEK1,MILLCREEK2,MILLCREEK3,MILLCREEK4,MILLCREEK5,MILLCREEK6,MILLCREEK7
467.0000000000,-58442.46617382437,-46398.96377003017,-56265.28578931541,-34438.99095514546,-35190.06691603421,-20761.73082501907,.000000000000000,.000000000000000
468.0000000000,-58342.57860267353,-46309.32489133457,-56137.43771766770,-34329.72138655093,-35080.76746666845,-20670.16375564053,.000000000000000,.000000000000000
469.0000000000,-58244.72016358277,-46223.05997794108,-56014.96768600574,-34224.31851308201,-34975.00038534886,-20580.93035052551,.000000000000000,.000000000000000
470.0000000000,-61909.54413576757,-49759.51115738181,-59842.68315645721,-37814.96748082824,-38453.51724437752,-23970.72666893961,.000000000000000,.000000000000000
471.0000000000,-66236.29539596269,-54114.94475030032,-64019.80568615352,-41510.10567456852,-42037.95943125192,-27185.03397341433,.000000000000000,.000000000000000
472.0000000000,-62336.79818825713,-50496.00679572594,-61145.53144292613,-38624.12688253688,-39196.24221160640,-24263.84533747137,.000000000000000,.000000000000000
473.0000000000,-60935.28960827451,-49078.57688315366,-59867.52314886670,-37432.26271741021,-38046.26634710313,-23133.44719611036,.000000000000000,.000000000000000
474.0000000000,-60644.28369320177,-48671.15777559147,-59349.63296285397,-36993.50240174746,-37634.65410367495,-22765.17595663271,.000000000000000,.000000000000000
475.0000000000,-60225.83635214876,-48206.25014162476,-58844.23515123942,-36580.61365458547,-37251.55467109328,-22437.43779021408,.000000000000000,.000000000000000
476.0000000000,-59998.42122768675,-47928.73304479782,-58485.12070506517,-36301.15682481132,-36993.85987238008,-22233.27498395165,.000000000000000,.000000000000000
477.0000000000,-59839.40246639087,-47730.12339687701,-58201.14063597548,-36081.71302752542,-36790.08562040621,-22077.64547529316,.000000000000000,.000000000000000
478.0000000000,-59706.84968813739,-47569.73170545128,-57961.93126934810,-35894.12309180020,-36613.59575005244,-21943.51436375463,.000000000000000,.000000000000000
479.0000000000,-59585.83835101582,-47430.86770369345,-57752.53097302598,-35726.41727273849,-36453.61470752014,-21820.72258215750,.000000000000000,.000000000000000
480.0000000000,-59470.86896683059,-47305.86259631774,-57564.50686402749,-35572.76056721847,-36305.21027640068,-21705.15901104099,.000000000000000,.000000000000000
481.0000000000,-59359.78097170983,-47190.70253855374,-57392.57891863224,-35429.84935993659,-36165.74702583277,-21594.93784573697,.000000000000000,.000000000000000
482.0000000000,-60021.26047682673,-47796.45162312964,-58194.58432436100,-36215.37167460678,-36922.10950548410,-22375.98472569988,.000000000000000,.000000000000000
483.0000000000,-59557.64241716959,-47383.75303780417,-57664.29400678846,-35700.19301762494,-36415.45039427371,-21853.45425190244,.000000000000000,.000000000000000
484.0000000000,-59329.37415834925,-47169.02497784245,-57371.62532362937,-35428.58282117425,-36149.31505087303,-21599.49278705422,.000000000000000,.000000000000000
485.0000000000,-59181.49563898791,-47026.24828455838,-57167.18928766438,-35246.74780514993,-35971.29480906621,-21442.29794579756,.000000000000000,.000000000000000
486.0000000000,-59027.75184625918,-46887.56231182501,-56980.40164319573,-35085.18407726135,-35813.75091661944,-21311.85459200665,.000000000000000,.000000000000000
487.0000000000,-58897.87757236891,-46769.90327299763,-56815.60367235622,-34943.82664737928,-35675.11587711777,-21197.80660963597,.000000000000000,.000000000000000
488.0000000000,-58779.99412695612,-46664.02373228637,-56664.56526546537,-34814.16736162313,-35547.26502838422,-21092.12077239901,.000000000000000,.000000000000000
489.0000000000,-58667.92388883961,-46564.84979035032,-56522.67981721188,-34691.86350494389,-35426.15235627817,-20991.25555705329,.000000000000000,.000000000000000
490.0000000000,-58559.21280288426,-46470.09589531491,-56387.54022541257,-34574.84944346973,-35309.90678094918,-20893.70520555036,.000000000000000,.000000000000000
491.0000000000,-58452.86368167671,-46378.64424025942,-56257.73591457032,-34462.01894518182,-35197.55343621002,-20798.76147594998,.000000000000000,.000000000000000
492.0000000000,-58348.42608871641,-46289.87315478217,-56132.34429148248,-34352.68982162123,-35088.50319397979,-20706.03764934739,.000000000000000,.000000000000000
493.0000000000,-58245.67150642361,-46203.38282461593,-56010.70203039740,-34246.37762806902,-34982.33569367218,-20615.27514696424,.000000000000000,.000000000000000
494.0000000000,-58144.43513160451,-46118.88073800116,-55892.31072652440,-34142.72080793210,-34878.73680553307,-20526.28882778197,.000000000000000,.000000000000000
495.0000000000,-58044.60762985774,-46036.14649052362,-55776.78164486564,-34041.43155850834,-34777.45157295761,-20438.92897156905,.000000000000000,.000000000000000
496.0000000000,-57946.10307238161,-45955.00532218443,-55663.80358826411,-33942.27460420685,-34678.26869960601,-20353.07059837331,.000000000000000,.000000000000000
497.0000000000,-57848.80549231172,-45875.28703782608,-55553.10333057246,-33845.03966006883,-34580.99752704856,-20268.59918012476,.000000000000000,.000000000000000
498.0000000000,-57752.84304804404,-45797.20421263705,-55444.78969424896,-33749.81066536281,-34485.86918218357,-20185.57932265699,.000000000000000,.000000000000000
499.0000000000,-57658.04343786139,-45720.42708681600,-55338.51547455150,-33656.30930923834,-34392.53889050652,-20103.86746140977,.000000000000000,.000000000000000
500.0000000000,-57564.22148553868,-45644.61731916995,-55233.88856518397,-33564.24878314447,-34300.64842682917,-20023.32109389346,.000000000000000,.000000000000000
501.0000000000,-57501.24129887215,-45600.02202112990,-55430.08537964729,-33787.15913436541,-34511.26656193410,-20271.62370040768,.000000000000000,.000000000000000
502.0000000000,-57500.62789461279,-45587.80118661555,-55482.71210813202,-33855.61517835822,-34565.47054780497,-20330.09690523686,.000000000000000,.000000000000000
503.0000000000,-57457.04594275629,-45546.62509192147,-55276.78493165381,-33651.93787493333,-34363.67428617291,-20106.82753593125,.000000000000000,.000000000000000
504.0000000000,-58584.72186113652,-46652.72849169387,-57348.12451625679,-35705.72627767647,-36345.17112079999,-22147.71473960293,.000000000000000,.000000000000000
505.0000000000,-57999.46578878356,-46133.16290903004,-56273.16240570348,-34620.96217419551,-35290.49842607911,-20968.68883042250,.000000000000000,.000000000000000
506.0000000000,-57738.00839009984,-45892.15953640813,-55797.18117033587,-34143.84199972113,-34831.13363708885,-20484.47375184952,.000000000000000,.000000000000000
507.0000000000,-57586.36299617620,-45749.30608246369,-55532.30358025573,-33885.51682717011,-34585.00826959868,-20247.12717882512,.000000000000000,.000000000000000
508.0000000000,-57473.05360710884,-45642.97421598497,-55347.55312760487,-33710.69775799569,-34418.98018709954,-20099.50746689469,.000000000000000,.000000000000000
509.0000000000,-57373.85728065887,-45551.62657846630,-55197.06590541416,-33571.04854170578,-34285.69442244200,-19986.02013052523,.000000000000000,.000000000000000
