,Marina,Marina_norech,ERT-MW-1A,ERT-MW-1A_norech,ERT-MW-1B,ERT-MW-1B_norech,MillCreek,MillCreek_norech,ERT-MW-4B,ERT-MW-4B_norech,MW-PD-17,MW-PD-17_norech
2018-09-22 23:44:59.999997,0.8091837281179498,0.8091837281179498,12.1271080018593,12.1271080018593,12.83540173510809,12.83540173510809,9.440318557115663,9.440318557115663,14.64446347888064,14.64446347888064,18.90249087283186,18.90249087283186
2018-09-23 00:00:00.000000,0.4345641048176684,0.4345641048176684,12.0885895672178,12.0885895672178,12.78950551956482,12.78950551956482,9.37605758246489,9.37605758246489,14.60963618847878,14.60963618847878,18.89514614025778,18.89514614025778
2018-09-23 00:15:00.000003,0.05457333966584155,0.05457333966584155,12.04892137437758,12.04892137437758,12.7417882746741,12.7417882746741,9.31054833065097,9.31054833065097,14.57302507152766,14.57302507152766,18.88705483671925,18.88705483671925
2018-09-23 00:29:59.999997,-0.3161884641980466,-0.3161884641980466,12.0089834629897,12.0089834629897,12.69321181467116,12.69321181467116,9.24570750225183,9.24570750225183,14.53544845522594,14.53544845522594,18.87839575717554,18.87839575717554
2018-09-23 00:45:00.000000,-0.6793383434131013,-0.6793383434131013,11.96913135889823,11.96913135889823,12.6443805608357,12.6443805608357,9.181737640379804,9.181737640379804,14.49752830760289,14.49752830760289,18.86938785119812,18.86938785119812
2018-09-23 01:00:00.000003,-1.036852086936038,-1.036852086936038,11.92949288896927,11.92949288896927,12.59561237481288,12.59561237481288,9.118547531542731,9.118547531542731,14.45960557569418,14.45960557569418,18.86019498927341,18.86019498927341
2018-09-23 01:14:59.999997,-1.37533009354267,-1.37533009354267,11.89108688571508,11.89108688571508,12.54789097477369,12.54789097477369,9.058209151584155,9.058209151584155,14.42234008851705,14.42234008851705,18.85096240157138,18.85096240157138
2018-09-23 01:30:00.000000,-1.69684866203072,-1.69684866203072,11.85524100499383,11.85524100499383,12.50230006730151,12.50230006730151,9.002563992402951,9.002563992402951,14.38631762887827,14.38631762887827,18.84181875358547,18.84181875358547
2018-09-23 01:45:00.000003,-2.001429815300643,-2.001429815300643,11.82140832093549,11.82140832093549,12.45876227348263,12.45876227348263,8.95040216186102,8.95040216186102,14.35168407124372,14.35168407124372,18.83285003940871,18.83285003940871
2018-09-23 01:59:59.999997,-2.281350720465567,-2.281350720465567,11.78979196268254,11.78979196268254,12.417703622627,12.417703622627,8.90290486200098,8.90290486200098,14.31907536255093,14.31907536255093,18.82416857130277,18.82416857130277
2018-09-23 02:15:00.000000,-2.534711755387748,-2.534711755387748,11.76046888226859,11.76046888226859,12.37934229018948,12.37934229018948,8.859511597765371,8.859511597765371,14.28854134867031,14.28854134867031,18.81584390425365,18.81584390425365
2018-09-23 02:30:00.000003,-2.767136947349248,-2.767136947349248,11.73324170330845,11.73324170330845,12.34359759416069,12.34359759416069,8.819514833279934,8.819514833279934,14.26001158826439,14.26001158826439,18.80791827979239,18.80791827979239
2018-09-23 02:44:59.999997,-2.964371226096489,-2.964371226096489,11.70876795874413,11.70876795874413,12.31109696107358,12.31109696107358,8.784551410997473,8.784551410997473,14.23391017784888,14.23391017784888,18.80046018107992,18.80046018107992
2018-09-23 03:00:00.000000,-3.123748524567315,-3.123748524567315,11.68744626874612,11.68744626874612,12.28233589004167,12.28233589004167,8.755210150496074,8.755210150496074,14.21062151763846,14.21062151763846,18.79354869415012,18.79354869415012
2018-09-23 03:15:00.000003,-3.246830770091972,-3.246830770091972,11.66941928665127,11.66941928665127,12.25757963114789,12.25757963114789,8.731470883360364,8.731470883360364,14.1903691470513,14.1903691470513,18.78725552310842,18.78725552310842
2018-09-23 03:29:59.999997,-3.307521968116621,-3.307521968116621,11.65605535171948,11.65605535171948,12.23817854514744,12.23817854514744,8.71651347677811,8.71651347677811,14.17409441390072,14.17409441390072,18.78171120275694,18.78171120275694
2018-09-23 03:45:00.000000,-3.315459419046085,-3.315459419046085,11.64741931360306,11.64741931360306,12.22446921845328,12.22446921845328,8.709721416600921,8.709721416600921,14.16214461463378,14.16214461463378,18.77702999811878,18.77702999811878
2018-09-23 04:00:00.000003,-3.251976225822112,-3.251976225822112,11.64453274856728,11.64453274856728,12.21753923001729,12.21753923001729,8.713348654053709,8.713348654053709,14.15531509302471,14.15531509302471,18.7733587185629,18.7733587185629
2018-09-23 04:14:59.999997,-3.107080701703172,-3.107080701703172,11.64838180773466,11.64838180773466,12.21855079270469,12.21855079270469,8.729046017252097,8.729046017252097,14.1544700396731,14.1544700396731,18.77086152273391,18.77086152273391
2018-09-23 04:30:00.000000,-2.89025074679392,-2.89025074679392,11.65904939159295,11.65904939159295,12.22787544959535,12.22787544959535,8.756117596816889,8.756117596816889,14.15994913492229,14.15994913492229,18.76968089305915,18.76968089305915
2018-09-23 04:45:00.000003,-2.602375815417909,-2.602375815417909,11.67653461409366,11.67653461409366,12.24565680445983,12.24565680445983,8.79442252055666,8.79442252055666,14.17194029076918,14.17194029076918,18.76992335651626,18.76992335651626
2018-09-23 04:59:59.999997,-2.279428096411386,-2.279428096411386,11.69919157369761,11.69919157369761,12.27047742887588,12.27047742887588,8.839693036341634,8.839693036341634,14.18953015311438,14.18953015311438,18.77157496090068,18.77157496090068
2018-09-23 05:15:00.000000,-1.914777608464716,-1.914777608464716,11.72672984328389,11.72672984328389,12.30182537181882,12.30182537181882,8.892072832933032,8.892072832933032,14.2123065521117,14.2123065521117,18.77459070906186,18.77459070906186
2018-09-23 05:30:00.000003,-1.545209234504393,-1.545209234504393,11.75729915658365,11.75729915658365,12.33787096699536,12.33787096699536,8.947108759110982,8.947108759110982,14.23894735389255,14.23894735389255,18.7788225188791,18.7788225188791
2018-09-23 05:44:59.999997,-1.164860907838978,-1.164860907838978,11.79179210826232,11.79179210826232,12.37853588957777,12.37853588957777,9.007186747992254,9.007186747992254,14.26901226683959,14.26901226683959,18.78413140237164,18.78413140237164
2018-09-23 06:00:00.000000,-0.7705098554347192,-0.7705098554347192,11.8294116385001,11.8294116385001,12.42305978947119,12.42305978947119,9.071298113999624,9.071298113999624,14.30203136094394,14.30203136094394,18.79038091795969,18.79038091795969
2018-09-23 06:15:00.000003,-0.3753468443107235,-0.3753468443107235,11.86862816846775,11.86862816846775,12.47002011012942,12.47002011012942,9.136738750352734,9.136738750352734,14.33711791413397,14.33711791413397,18.79740484384314,18.79740484384314
2018-09-23 06:29:59.999997,0.0210299184940465,0.0210299184940465,11.90888779227189,11.90888779227189,12.5186961351442,12.5186961351442,9.20294845022821,9.20294845022821,14.37371962436123,14.37371962436123,18.80505339238758,18.80505339238758
2018-09-23 06:45:00.000000,0.4010108731916852,0.4010108731916852,11.94895219719325,11.94895219719325,12.56776831550034,12.56776831550034,9.267499536514551,9.267499536514551,14.4109030817257,14.4109030817257,18.81314972803048,18.81314972803048
2018-09-23 07:00:00.000003,0.7735899499684878,0.7735899499684878,11.98880305707659,11.98880305707659,12.61691441901684,12.61691441901684,9.33108973002851,9.33108973002851,14.44831775503902,14.44831775503902,18.82155183865131,18.82155183865131
2018-09-23 07:14:59.999997,1.14961725364136,1.14961725364136,12.02967091734927,12.02967091734927,12.66717066432649,12.66717066432649,9.396588092290157,9.396588092290157,14.48711073828504,14.48711073828504,18.83027847996487,18.83027847996487
2018-09-23 07:30:00.000000,1.48875795718491,1.48875795718491,12.06874771433798,12.06874771433798,12.71598720930227,12.71598720930227,9.457149591006397,9.457149591006397,14.52499477182316,14.52499477182316,18.83911535531782,18.83911535531782
2018-09-23 07:45:00.000003,1.850692354772698,1.850692354772698,12.10862121022622,12.10862121022622,12.76521316334481,12.76521316334481,9.52129579795937,9.52129579795937,14.56323240073379,14.56323240073379,18.84804618100461,18.84804618100461
2018-09-23 07:59:59.999997,2.166661358247612,2.166661358247612,12.14704625580741,12.14704625580741,12.81306817266192,12.81306817266192,9.586203410152299,9.586203410152299,14.60210400420114,14.60210400420114,18.85707785222146,18.85707785222146
2018-09-23 08:15:00.000000,2.488282152771459,2.488282152771459,12.18430986866457,12.18430986866457,12.85958963183611,12.85958963183611,9.644698362615904,9.644698362615904,14.6387425838179,14.6387425838179,18.86592591802794,18.86592591802794
2018-09-23 08:30:00.000003,2.754232733351686,2.754232733351686,12.21787424246404,12.21787424246404,12.90249458500741,12.90249458500741,9.694830578172663,9.694830578172663,14.67254765709793,14.67254765709793,18.87443415691947,18.87443415691947
2018-09-23 08:44:59.999997,3.004784730483179,3.004784730483179,12.2492439536752,12.2492439536752,12.94269579494577,12.94269579494577,9.741552838771177,9.741552838771177,14.70417819527191,14.70417819527191,18.88255858305476,18.88255858305476
2018-09-23 09:00:00.000000,3.201188748232106,3.201188748232106,12.27648785822002,12.27648785822002,12.97847459807827,12.97847459807827,9.780231352304517,9.780231352304517,14.73262586428143,14.73262586428143,18.89016677627929,18.89016677627929
2018-09-23 09:15:00.000003,3.352619096733174,3.352619096733174,12.29941057909839,12.29941057909839,13.00933150923373,13.00933150923373,9.811339058406206,9.811339058406206,14.7574472917575,14.7574472917575,18.89713075574351,18.89713075574351
2018-09-23 09:29:59.999997,3.451904060539795,3.451904060539795,12.3175485903601,12.3175485903601,13.03462691564942,13.03462691564942,9.834075059473568,9.834075059473568,14.77812901123107,14.77812901123107,18.90332191730312,18.90332191730312
2018-09-23 09:45:00.000000,3.483111373420896,3.483111373420896,12.32948985840294,12.32948985840294,13.05296367584397,13.05296367584397,9.845711278519678,9.845711278519678,14.79371837577969,14.79371837577969,18.90857032923262,18.90857032923262
2018-09-23 10:00:00.000003,3.451074153320375,3.451074153320375,12.33499166603059,12.33499166603059,13.06381645628291,13.06381645628291,9.846444704468734,9.846444704468734,14.80373980057708,14.80373980057708,18.91272654384169,18.91272654384169
2018-09-23 10:14:59.999997,3.337357689526578,3.337357689526578,12.33280895792582,12.33280895792582,13.06588299921219,13.06588299921219,9.833730960892735,9.833730960892735,14.80726265953447,14.80726265953447,18.91561290636142,18.91561290636142
2018-09-23 10:30:00.000000,3.16294020064219,3.16294020064219,12.32371753816981,12.32371753816981,13.05952561309889,13.05952561309889,9.81005476744762,9.81005476744762,14.80436160503612,14.80436160503612,18.91712365959981,18.91712365959981
2018-09-23 10:45:00.000003,2.930981292688975,2.930981292688975,12.30803087004021,12.30803087004021,13.04499460897224,13.04499460897224,9.776060658381994,9.776060658381994,14.79516891094665,14.79516891094665,18.91720213572319,18.91720213572319
2018-09-23 10:59:59.999997,2.64316481482386,2.64316481482386,12.28592662376666,12.28592662376666,13.02248376671693,13.02248376671693,9.732036409608163,9.732036409608163,14.7797984406312,14.7797984406312,18.91582172374957,18.91582172374957
2018-09-23 11:15:00.000000,2.326574581283318,2.326574581283318,12.25906282285524,12.25906282285524,12.99352383961123,12.99352383961123,9.681668923744274,9.681668923744274,14.7592216015381,14.7592216015381,18.91305194019223,18.91305194019223
2018-09-23 11:30:00.000003,1.985114287041211,1.985114287041211,12.22832079398831,12.22832079398831,12.95920205053303,12.95920205053303,9.626143365990146,9.626143365990146,14.73426551721918,14.73426551721918,18.90901344674131,18.90901344674131
2018-09-23 11:44:59.999997,1.628641746271622,1.628641746271622,12.19456802401713,12.19456802401713,12.92057018743545,12.92057018743545,9.56700255203999,9.56700255203999,14.70570609888462,14.70570609888462,18.90384765821679,18.90384765821679
2018-09-23 12:00:00.000000,1.256894818790477,1.256894818790477,12.15817678705148,12.15817678705148,12.8782243837011,12.8782243837011,9.504548996583557,9.504548996583557,14.67406880780125,14.67406880780125,18.89769210085023,18.89769210085023
2018-09-23 12:15:00.000003,0.8810408289812969,0.8810408289812969,12.12007444506615,12.12007444506615,12.83320515081758,12.83320515081758,9.440480259014247,9.440480259014247,14.64012214896719,14.64012214896719,18.89070392702609,18.89070392702609
2018-09-23 12:29:59.999997,0.500136046652416,0.500136046652416,12.08080033699584,12.08080033699584,12.78624366979614,12.78624366979614,9.375167001076871,9.375167001076871,14.6044100350534,14.6044100350534,18.88303009459646,18.88303009459646
2018-09-23 12:45:00.000000,0.1208290658672046,0.1208290658672046,12.04084412520569,12.04084412520569,12.73800126855751,12.73800126855751,9.309534707129574,9.309534707129574,14.56748248793475,14.56748248793475,18.87481225338412,18.87481225338412
2018-09-23 13:00:00.000003,-0.2471581378013458,-0.2471581378013458,12.00098149733524,12.00098149733524,12.68937804833253,12.68937804833253,9.245073240513719,9.245073240513719,14.53004376541282,14.53004376541282,18.86620335450948,18.86620335450948
2018-09-23 13:14:59.999997,-0.6141869885214489,-0.6141869885214489,11.96098372631354,11.96098372631354,12.64041098334723,12.64041098334723,9.180710778585054,9.180710778585054,14.49223011821856,14.49223011821856,18.85731178844538,18.85731178844538
2018-09-23 13:30:00.000000,-0.9629250479439782,-0.9629250479439782,11.92183335208488,11.92183335208488,12.59206940664363,12.59206940664363,9.118670858682075,9.118670858682075,14.45472056711529,14.45472056711529,18.84826813292391,18.84826813292391
2018-09-23 13:45:00.000003,-1.293105710068849,-1.293105710068849,11.8840039065815,11.8840039065815,12.54497520146965,12.54497520146965,9.059474096913837,9.059474096913837,14.41800634762319,14.41800634762319,18.83919731936905,18.83919731936905
2018-09-23 13:59:59.999997,-1.612697545114608,-1.612697545114608,11.84821275027992,11.84821275027992,12.49967760725324,12.49967760725324,9.003779089823954,9.003779089823954,14.38235696228337,14.38235696228337,18.8302005019885,18.8302005019885
2018-09-23 14:15:00.000000,-1.89906620493153,-1.89906620493153,11.81542224530111,11.81542224530111,12.45723113334585,12.45723113334585,8.953974317827493,8.953974317827493,14.34857776516746,14.34857776516746,18.82140816692929,18.82140816692929
2018-09-23 14:30:00.000003,-2.162387661399381,-2.162387661399381,11.78508935455545,11.78508935455545,12.41759646065893,12.41759646065893,8.908889057467068,8.908889057467068,14.31703410966855,14.31703410966855,18.81293805906429,18.81293805906429
2018-09-23 14:44:59.999997,-2.401792857959966,-2.401792857959966,11.75703937879295,11.75703937879295,12.38073848953944,12.38073848953944,8.867683900659348,8.867683900659348,14.28764851906299,14.28764851906299,18.80485440508873,18.80485440508873
2018-09-23 15:00:00.000000,-2.603481722009726,-2.603481722009726,11.73194062393937,11.73194062393937,12.3473297576532,12.3473297576532,8.831894157366415,8.831894157366415,14.26084005764959,14.26084005764959,18.79724097548881,18.79724097548881
2018-09-23 15:15:00.000003,-2.771172299641325,-2.771172299641325,11.70989565497771,11.70989565497771,12.31761548632771,12.31761548632771,8.80134185858785,8.80134185858785,14.23681974421182,14.23681974421182,18.79017056397547,18.79017056397547
2018-09-23 15:29:59.999997,-2.900953008490226,-2.900953008490226,11.6911751429453,11.6911751429453,12.29193187835604,12.29193187835604,8.776534166846714,8.776534166846714,14.21585758968702,14.21585758968702,18.78371881170892,18.78371881170892
2018-09-23 15:45:00.000000,-2.975781907071136,-2.975781907071136,11.67676103436822,11.67676103436822,12.27127986998554,12.27127986998554,8.75963059910312,8.75963059910312,14.1986618829437,14.1986618829437,18.77799493502312,18.77799493502312
2018-09-23 16:00:00.000003,-2.994829326538521,-2.994829326538521,11.66711663196795,11.66711663196795,12.25630484008995,12.25630484008995,8.751130942525615,8.751130942525615,14.18574993051232,14.18574993051232,18.77311745855309,18.77311745855309
2018-09-23 16:14:59.999997,-2.944392776512919,-2.944392776512919,11.66317068797332,11.66317068797332,12.24804598747308,12.24804598747308,8.752864514135,8.752864514135,14.17788936924487,14.17788936924487,18.76923250667156,18.76923250667156
2018-09-23 16:30:00.000000,-2.821036940307353,-2.821036940307353,11.66551544169547,11.66551544169547,12.24729516625757,12.24729516625757,8.765620151450435,8.765620151450435,14.17570735753903,14.17570735753903,18.76648280856278,18.76648280856278
2018-09-23 16:45:00.000003,-2.625555672568876,-2.625555672568876,11.67444032896417,11.67444032896417,12.2545454053715,12.2545454053715,8.789550172285695,8.789550172285695,14.17962746458682,14.17962746458682,18.76500510175117,18.76500510175117
2018-09-23 16:59:59.999997,-2.358954845296846,-2.358954845296846,11.69010665464996,11.69010665464996,12.27011014945797,12.27011014945797,8.82466382331088,8.82466382331088,14.18992238547678,14.18992238547678,18.76490906445068,18.76490906445068
2018-09-23 17:15:00.000000,-2.052509347129811,-2.052509347129811,11.711115507033,11.711115507033,12.29281597710091,12.29281597710091,8.867277846428552,8.867277846428552,14.20585922830839,14.20585922830839,18.76619941487559,18.76619941487559
2018-09-23 17:30:00.000003,-1.697877728203841,-1.697877728203841,11.7374498373295,11.7374498373295,12.32248094497587,12.32248094497587,8.917877774399209,8.917877774399209,14.22723077250533,14.22723077250533,18.76886140285204,18.76886140285204
2018-09-23 17:44:59.999997,-1.327219524537219,-1.327219524537219,11.76759735727298,11.76759735727298,12.35757222693756,12.35757222693756,8.972844529459975,8.972844529459975,14.2529741469992,14.2529741469992,18.77278924498072,18.77278924498072
2018-09-23 18:00:00.000000,-0.9400305383048271,-0.9400305383048271,11.80315574339037,11.80315574339037,12.39849753140052,12.39849753140052,9.0353617176051,9.0353617176051,14.2828329465877,14.2828329465877,18.77788430120557,18.77788430120557
2018-09-23 18:15:00.000003,-0.530895015679489,-0.530895015679489,11.84171094696746,11.84171094696746,12.44361842207876,12.44361842207876,9.10168196400297,9.10168196400297,14.31609354195039,14.31609354195039,18.78401588559613,18.78401588559613
2018-09-23 18:29:59.999997,-0.1327841964803848,-0.1327841964803848,11.88133415942416,11.88133415942416,12.49093927916675,12.49093927916675,9.16779968335256,9.16779968335256,14.35139064296339,14.35139064296339,18.79098360201968,18.79098360201968
2018-09-23 18:45:00.000000,0.2632091722781639,0.2632091722781639,11.92173201019196,11.92173201019196,12.5397694027171,12.5397694027171,9.234140212944864,9.234140212944864,14.3881002873306,14.3881002873306,18.79860813611441,18.79860813611441
2018-09-23 19:00:00.000003,0.6445088687085554,0.6445088687085554,11.9622669798812,11.9622669798812,12.58936140440102,12.58936140440102,9.299710886872207,9.299710886872207,14.42599569707363,14.42599569707363,18.80676044293635,18.80676044293635
2018-09-23 19:14:59.999997,1.034244297491924,1.034244297491924,12.00376905016421,12.00376905016421,12.64014604044378,12.64014604044378,9.366749473873565,9.366749473873565,14.46500084705432,14.46500084705432,18.8153412253581,18.8153412253581
2018-09-23 19:30:00.000000,1.399096766133778,1.399096766133778,12.04438559110235,12.04438559110235,12.69038052553187,12.69038052553187,9.430575749923916,9.430575749923916,14.50357674090163,14.50357674090163,18.82414327078151,18.82414327078151
2018-09-23 19:45:00.000003,1.76498933113467,1.76498933113467,12.08541254622627,12.08541254622627,12.74089682594445,12.74089682594445,9.498367630823193,9.498367630823193,14.54324770143059,14.54324770143059,18.83318228295462,18.83318228295462
2018-09-23 19:59:59.999997,2.110027451864635,2.110027451864635,12.12554420544069,12.12554420544069,12.79059789508079,12.79059789508079,9.564622772836548,9.564622772836548,14.58283929732618,14.58283929732618,18.84233195656524,18.84233195656524
2018-09-23 20:15:00.000000,2.434676215573624,2.434676215573624,12.16369833113725,12.16369833113725,12.83838518408359,12.83838518408359,9.623950010388779,9.623950010388779,14.62030584328018,14.62030584328018,18.85134387264061,18.85134387264061
2018-09-23 20:30:00.000003,2.746145141120417,2.746145141120417,12.2003597502952,12.2003597502952,12.88444886142386,12.88444886142386,9.680502622078965,9.680502622078965,14.65627288169056,14.65627288169056,18.86016000776467,18.86016000776467
2018-09-23 20:44:59.999997,3.006993526487015,3.006993526487015,12.23360827428529,12.23360827428529,12.9270499858786,12.9270499858786,9.729806149508619,9.729806149508619,14.68974182351045,14.68974182351045,18.86864647198054,18.86864647198054
2018-09-23 21:00:00.000000,3.246418109789727,3.246418109789727,12.26425760806916,12.26425760806916,12.96654169262685,12.96654169262685,9.774948053914148,9.774948053914148,14.7208631700023,14.7208631700023,18.8767247650248,18.8767247650248
2018-09-23 21:15:00.000003,3.429182053354124,3.429182053354124,12.2905347663151,12.2905347663151,13.00128336608419,13.00128336608419,9.811670483561057,9.811670483561057,14.74856550532455,14.74856550532455,18.88424338771171,18.88424338771171
2018-09-23 21:29:59.999997,3.584033578609735,3.584033578609735,12.31346301895015,12.31346301895015,13.03182767664605,13.03182767664605,9.843227637767757,9.843227637767757,14.773049467376,14.773049467376,18.8911231256143,18.8911231256143
2018-09-23 21:45:00.000000,3.669647494210054,3.669647494210054,12.33068666060431,12.33068666060431,13.05614340419353,13.05614340419353,9.864061662795608,9.864061662795608,14.79303537908357,14.79303537908357,18.89719814454499,18.89719814454499
2018-09-23 22:00:00.000003,3.710658533740458,3.710658533740458,12.34283500034862,12.34283500034862,13.07440673027977,13.07440673027977,9.87669783635827,9.87669783635827,14.80847063552548,14.80847063552548,18.90235995722053,18.90235995722053
2018-09-23 22:14:59.999997,3.673819688130587,3.673819688130587,12.34807950192543,12.34807950192543,13.08492310844714,13.08492310844714,9.876885354042999,9.876885354042999,14.81822878880091,14.81822878880091,18.90643890880118,18.90643890880118
2018-09-23 22:30:00.000000,3.577264573043484,3.577264573043484,12.34676638395761,12.34676638395761,13.08765443811056,13.08765443811056,9.866358515533438,9.866358515533438,14.82212976064414,14.82212976064414,18.90931181969981,18.90931181969981
2018-09-23 22:45:00.000003,3.403693242020715,3.403693242020715,12.33791260151689,12.33791260151689,13.08161848583291,13.08161848583291,9.842932829130232,9.842932829130232,14.8194839445647,14.8194839445647,18.91083927410489,18.91083927410489
2018-09-23 22:59:59.999997,3.172340357160717,3.172340357160717,12.32234572170876,12.32234572170876,13.06728647638105,13.06728647638105,9.809026809194492,9.809026809194492,14.81046490201964,14.81046490201964,18.91094677160784,18.91094677160784
2018-09-23 23:15:00.000000,2.880109818730398,2.880109818730398,12.30007238973908,12.30007238973908,13.04467525663492,13.04467525663492,9.764481631450003,9.764481631450003,14.7950714513183,14.7950714513183,18.90958606383596,18.90958606383596
2018-09-23 23:30:00.000003,2.549608440320267,2.549608440320267,12.27236126506701,12.27236126506701,13.01494160292923,13.01494160292923,9.712208604848032,9.712208604848032,14.7740238260914,14.7740238260914,18.90679030556012,18.90679030556012
2018-09-23 23:44:59.999997,2.192607580410353,2.192607580410353,12.24036747095963,12.24036747095963,12.97933897035804,12.97933897035804,9.654255918992593,9.654255918992593,14.74819579231105,14.74819579231105,18.90265805766324,18.90265805766324
2018-09-24 00:00:00.000000,1.810558419162799,1.810558419162799,12.2046545255901,12.2046545255901,12.93866011444771,12.93866011444771,9.591244781218583,9.591244781218583,14.71821174833989,14.71821174833989,18.89730759663112,18.89730759663112
2018-09-24 00:15:00.000003,1.417935396483781,1.417935396483781,12.16622786139537,12.16622786139537,12.89396258352915,12.89396258352915,9.525211872899364,9.525211872899364,14.68467238690569,14.68467238690569,18.89076153323022,18.89076153323022
2018-09-24 00:29:59.999997,1.016267725778245,1.016267725778245,12.12566526623419,12.12566526623419,12.84607014472437,12.84607014472437,9.45683503084624,9.45683503084624,14.64835332859618,14.64835332859618,18.88320238555515,18.88320238555515
2018-09-24 00:45:00.000000,0.6116868902567032,0.6116868902567032,12.08383520530342,12.08383520530342,12.79603265521084,12.79603265521084,9.387325736832365,9.387325736832365,14.61011584543775,14.61011584543775,18.87487088835957,18.87487088835957
2018-09-24 01:00:00.000003,0.2099311330874198,0.2099311330874198,12.04141311350932,12.04141311350932,12.74473410777378,12.74473410777378,9.317717071175574,9.317717071175574,14.57068801710118,14.57068801710118,18.86597832558503,18.86597832558503
2018-09-24 01:14:59.999997,-0.1878468123053664,-0.1878468123053664,11.99867580752486,11.99867580752486,12.69267810831911,12.69267810831911,9.248324690484381,9.248324690484381,14.53053592456519,14.53053592456519,18.85668360937056,18.85668360937056
2018-09-24 01:30:00.000000,-0.5771245028172939,-0.5771245028172939,11.95607265215484,11.95607265215484,12.64045093311831,12.64045093311831,9.179874452145397,9.179874452145397,14.49012198298366,14.49012198298366,18.84711844134484,18.84711844134484
2018-09-24 01:45:00.000003,-0.9526874282265827,-0.9526874282265827,11.91413999945432,11.91413999945432,12.58870642183593,12.58870642183593,9.113254995734545,9.113254995734545,14.44994518411393,14.44994518411393,18.83740588509029,18.83740588509029
2018-09-24 01:59:59.999997,-1.312751993437305,-1.312751993437305,11.87331577932748,11.87331577932748,12.53799018020527,12.53799018020527,9.049042775720151,9.049042775720151,14.41042067601408,14.41042067601408,18.82765842422008,18.82765842422008
2018-09-24 02:15:00.000000,-1.651602215063824,-1.651602215063824,11.83519543483765,11.83519543483765,12.48957408711968,12.48957408711968,8.989917888759058,8.989917888759058,14.37224790905638,14.37224790905638,18.81800543032125,18.81800543032125
2018-09-24 02:30:00.000003,-1.964364257976687,-1.964364257976687,11.79991659188698,11.79991659188698,12.44393878974601,12.44393878974601,8.93628797708464,8.93628797708464,14.33600654719547,14.33600654719547,18.8085747356481,18.8085747356481
2018-09-24 02:44:59.999997,-2.254989725809491,-2.254989725809491,11.76697745429172,11.76697745429172,12.40101731773526,12.40101731773526,8.886975059805845,8.886975059805845,14.30192164071586,14.30192164071586,18.79946814843094,18.79946814843094
2018-09-24 03:00:00.000000,-2.512767727319229,-2.512767727319229,11.73670602916629,11.73670602916629,12.36121350982276,12.36121350982276,8.842520173175215,8.842520173175215,14.27019533639705,14.27019533639705,18.7907672794737,18.7907672794737
2018-09-24 03:15:00.000003,-2.738416474233321,-2.738416474233321,11.70926038159736,11.70926038159736,12.32480661093472,12.32480661093472,8.802959269043955,8.802959269043955,14.24102260876928,14.24102260876928,18.78254640155734,18.78254640155734
2018-09-24 03:29:59.999997,-2.928055154581426,-2.928055154581426,11.68492407772044,11.68492407772044,12.2921480406481,12.2921480406481,8.768819173473215,8.768819173473215,14.21467894224786,14.21467894224786,18.77488056259786,18.77488056259786
2018-09-24 03:45:00.000000,-3.076874899015859,-3.076874899015859,11.66407758178027,11.66407758178027,12.26368792225344,12.26368792225344,8.740793071412678,8.740793071412678,14.19151203365135,14.19151203365135,18.76785022959148,18.76785022959148
2018-09-24 04:00:00.000003,-3.179655996423435,-3.179655996423435,11.64717147425035,11.64717147425035,12.23995991218846,12.23995991218846,8.719669033866367,8.719669033866367,14.171926672216,14.171926672216,18.76154350785142,18.76154350785142
2018-09-24 04:14:59.999997,-3.226665421945644,-3.226665421945644,11.63490202045443,11.63490202045443,12.22174153107921,12.22174153107921,8.706798390989235,8.706798390989235,14.15649787940427,14.15649787940427,18.75606876397888,18.75606876397888
2018-09-24 04:30:00.000000,-3.211091269452234,-3.211091269452234,11.62789948385752,11.62789948385752,12.20979780753702,12.20979780753702,8.703265247931961,8.703265247931961,14.14581964847574,14.14581964847574,18.75154779126423,18.75154779126423
2018-09-24 04:45:00.000003,-3.12100619200842,-3.12100619200842,11.62708503873913,11.62708503873913,12.20517963025517,12.20517963025517,8.710777604386879,8.710777604386879,14.14066979672028,14.14066979672028,18.74812947902104,18.74812947902104
2018-09-24 04:59:59.999997,-2.952362731716273,-2.952362731716273,11.63312341411735,11.63312341411735,12.20875533217522,12.20875533217522,8.730211210522565,8.730211210522565,14.14171468013929,14.14171468013929,18.74596501884525,18.74596501884525
2018-09-24 05:15:00.000000,-2.708790068494686,-2.708790068494686,11.64613930653749,11.64613930653749,12.22087323983136,12.22087323983136,8.761362349927847,8.761362349927847,14.14929938840012,14.14929938840012,18.74518741939062,18.74518741939062
2018-09-24 05:30:00.000003,-2.404248748625785,-2.404248748625785,11.66559711523914,11.66559711523914,12.24117279130303,12.24117279130303,8.802650228828043,8.802650228828043,14.16324784036244,14.16324784036244,18.74586272000476,18.74586272000476
2018-09-24 05:44:59.999997,-2.05782490642477,-2.05782490642477,11.69046812133714,11.69046812133714,12.26871536500775,12.26871536500775,8.85157845653869,8.85157845653869,14.18291635187426,14.18291635187426,18.74797754701011,18.74797754701011
2018-09-24 06:00:00.000000,-1.68307618043741,-1.68307618043741,11.71973592051947,11.71973592051947,12.30239431255783,12.30239431255783,8.90614332678342,8.90614332678342,14.20749145746171,14.20749145746171,18.75145057953633,18.75145057953633
