,Marina,ERT-MW-1A,ERT-MW-1B,MillCreek,ERT-MW-4B,MW-PD-17
2018-09-25 21:29:59.999997,3.117981407996324,12.22223590018194,12.93606816557196,9.734510690436073,14.72000590691206,18.86314937072924
2018-09-25 21:45:00.000000,3.410442871095232,12.25884403248365,12.98268754736856,9.789253545740014,14.75653179836854,18.87238840298959
2018-09-25 22:00:00.000003,3.669574092854899,12.29261300183026,13.02591864559174,9.83896853345899,14.79051874582809,18.881214067305
2018-09-25 22:14:59.999997,3.887688570941342,12.3226072121353,13.06490376959818,9.88190855744643,14.821409910135,18.88950360514526
2018-09-25 22:30:00.000000,4.062680940451306,12.3484393237629,13.09910819582673,9.917606075336206,14.84877262935549,18.8971413767415
2018-09-25 22:45:00.000003,4.197796478109175,12.37008424172557,13.12835344648107,9.946334759817733,14.87241576384007,18.90403721455146
2018-09-25 22:59:59.999997,4.266068325357412,12.38588960124423,13.15108244955435,9.964427414170274,14.89129835048731,18.91004104009858
2018-09-25 23:15:00.000000,4.276848145131316,12.3957662203846,13.16690284817584,9.972527462270508,14.90503164397058,18.91502335949284
2018-09-25 23:30:00.000003,4.2414827219204,12.40028514363785,13.17617865644165,9.972165537779981,14.91375337797476,18.91891546890082
2018-09-25 23:44:59.999997,4.125622755091668,12.39754636902387,13.17721757441149,9.95887570930505,14.91637882996321,18.9215746549831
2018-09-26 00:00:00.000000,3.955434499893966,12.38830452694245,13.17034301839734,9.935399949236233,14.91299569132093,18.92291897267521
2018-09-26 00:15:00.000003,3.714370762644321,12.37304008409701,13.15702921511185,9.901158986545985,14.90754314504412,18.92489409549638
2018-09-26 00:29:59.999997,3.423047137666088,12.35245073522262,13.13755998960718,9.858138680929898,14.89853411052863,18.92706382838717
2018-09-26 00:45:00.000000,3.076915119327264,12.3259862049744,13.11081428036063,9.805618988800699,14.88350576734615,18.92817418244486
2018-09-26 01:00:00.000003,2.702354609593622,12.29465437892009,13.07732969387123,9.746648829313338,14.86220683956517,18.92750076708299
2018-09-26 01:14:59.999997,2.302535008779838,12.25903050989593,13.0377912738928,9.682055615835548,14.8351874877141,18.92488280225972
