,Marina,ERT-MW-1A,ERT-MW-1B,MillCreek,ERT-MW-4B,MW-PD-17
2018-10-01 18:45:00.000000,-0.3857407763501905,13.13139938924322,13.81214480133113,10.0843071562769,15.72652556231435,20.25399976329334
2018-10-01 19:00:00.000003,-0.7712166972361383,13.08793286504017,13.75973829631741,10.01235150887379,15.68537171639236,20.24441441953698
2018-10-01 19:14:59.999997,-1.138590045743821,13.04538298723218,13.70796885614081,9.942930724907857,15.64452270172912,20.23464004991206
2018-10-01 19:30:00.000000,-1.482381797053482,13.00489793394656,13.65795735107598,9.877928402792076,15.60474420708381,20.22483913887074
2018-10-01 19:45:00.000003,-1.794144689947695,12.96801867706156,13.61112245251679,9.819968400423711,15.56695810541422,20.21519174412805
2018-10-01 19:59:59.999997,-2.077405557574846,12.93397390567766,13.56737002287568,9.767133790033052,15.53138835989391,20.20582971911248
2018-10-01 20:15:00.000000,-2.328898125740238,12.9027744957699,13.52692067893933,9.719496110667237,15.49830814923471,20.196865131094
2018-10-01 20:30:00.000003,-2.540188525332249,12.87494264129177,13.49037548660579,9.678188423018602,15.4682067367072,20.18841494793823
2018-10-01 20:44:59.999997,-2.721950068255348,12.85020603898624,13.45764656147127,9.642126221345501,15.44110179376655,20.18055560962071
2018-10-01 21:00:00.000000,-2.870157620595431,12.82870558093408,13.42889264180627,9.611703502612832,15.41713605453919,20.17334885083326
2018-10-01 21:15:00.000003,-2.979736768134328,12.81077507456701,13.40446416742855,9.587644443178323,15.39658528084153,20.16685875211609
2018-10-01 21:29:59.999997,-3.060080928708358,12.79608423660602,13.38413829964502,9.56889586346278,15.37933260434904,20.16111536648111
2018-10-01 21:45:00.000000,-3.099081747641568,12.78514986979557,13.3683697582496,9.556861575902326,15.36569402981607,20.15616499309833
2018-10-01 22:00:00.000003,-3.098779656822054,12.77808104723465,13.35734189340274,9.551524020442635,15.35583062362323,20.15205246732648
2018-10-01 22:14:59.999997,-3.048389325329719,12.77549672876426,13.35167420419006,9.554304558568871,15.35019714049329,20.14884786924408
2018-10-01 22:30:00.000000,-2.943503670920306,12.77789028059698,13.35194773974153,9.566048561903486,15.34924769432152,20.14663443511019
2018-10-01 22:45:00.000003,-2.777484877036805,12.78583814370938,13.35883180041607,9.587821811208622,15.35350524433974,20.14551345363698
2018-10-01 22:59:59.999997,-2.555061964058915,12.79937373225632,13.37251599753561,9.619283068661993,15.36316774276704,20.14556471481824
2018-10-01 23:15:00.000000,-2.28543394959413,12.81815386152217,13.39279534289831,9.659287179026483,15.37810672159289,20.1468316827296
2018-10-01 23:30:00.000003,-1.971712404365688,12.84189442956496,13.41938885993837,9.707285766365635,15.39813520931713,20.14932237296787
2018-10-01 23:44:59.999997,-1.633799897441828,12.86957370020516,13.45133442427995,9.76066153556386,15.42252475171488,20.1529775876796
2018-10-02 00:00:00.000000,-1.276840588635455,12.90097742447611,13.48806456466289,9.819137747165898,15.45072129683532,20.15770943420419
2018-10-02 00:15:00.000003,-0.9055389769204574,13.0702643615613,13.60506857822481,11.2301611607246,15.57528402748449,20.17500215266262
2018-10-02 00:29:59.999997,-0.523489499805712,13.13763749079143,13.67730029668335,11.36209841273194,15.64505728291232,20.19172499160308
2018-10-02 00:45:00.000000,-0.1458112382570307,13.18703230984572,13.73645640916831,11.44068463523959,15.69717312120851,20.20728229524396
2018-10-02 01:00:00.000003,0.2198817037684054,13.23282746943456,13.79215052238855,11.51293517010676,15.74425271205492,20.22206536996703
2018-10-02 01:14:59.999997,0.572454734167055,13.27701019280487,13.84609209391544,11.5822052683628,15.78899783712719,20.23622787410999
2018-10-02 01:30:00.000000,0.9135879360115121,13.31990016161881,13.8985556029074,11.64894480016654,15.83207216120454,20.24985242616664
2018-10-02 01:45:00.000003,1.218665283729086,13.3604653174692,13.94855545430556,11.71039809421457,15.87295426027115,20.26293802423599
2018-10-02 01:59:59.999997,1.513537009586327,13.39939448064922,13.99649868531388,11.76935775386605,15.91202589009997,20.27552434467979
2018-10-02 02:15:00.000000,1.772174737570889,13.43544438137898,14.04130353342255,11.82264934924468,15.94865476848789,20.28757864841826
2018-10-02 02:30:00.000003,2.009817700464547,13.46901809915345,14.08313237176087,11.87178537220204,15.98289465450114,20.29908661026715
2018-10-02 02:44:59.999997,2.211570327699768,13.49936294408499,14.12129744159076,11.91494852809931,16.01430981633556,20.30999953206614
2018-10-02 03:00:00.000000,2.372319166646887,13.52589675631124,14.15514488659394,11.95110331542884,16.04240803728731,20.32024357842601
2018-10-02 03:15:00.000003,2.498362321530591,13.54869015386014,14.18457157079626,11.98089168041946,16.06708093927266,20.32976050628304
2018-10-02 03:29:59.999997,2.587201971426616,13.56756814094373,14.20935168224542,12.00400741050759,16.08815651713814,20.33849741777869
2018-10-02 03:45:00.000000,2.634208520628753,13.58215900902081,14.22908715133153,12.01972717630609,16.10534228779547,20.34639410708957
2018-10-02 04:00:00.000003,2.645047985098105,13.59262403901825,14.24382433064102,12.0286741266923,16.1186266004809,20.35341193091925
2018-10-02 04:14:59.999997,2.601918373338675,13.59794784490266,14.2526433894051,12.02845450082439,16.12739036228258,20.35947041024935
2018-10-02 04:30:00.000000,2.510797030587685,13.5980883156351,14.25533224117439,12.0194757378981,16.13141778078506,20.36450006772507
2018-10-02 04:45:00.000003,2.379286028415279,13.59342120469682,14.25214066349752,12.00276734967767,16.13083179655321,20.36847003612504
2018-10-02 04:59:59.999997,2.201254525224296,13.58368485921005,14.24284893668513,11.97762506315953,16.12548716879759,20.37134501701847
2018-10-02 05:15:00.000000,1.977162511240784,13.56882399516509,14.22737369090124,11.94399879160539,16.11529693271084,20.3730957029298
2018-10-02 05:30:00.000003,1.718219567652448,13.54945229569976,14.2062369704961,11.90337853507986,16.10058283293653,20.3737333199753
2018-10-02 05:44:59.999997,1.429567453193275,13.52607162693994,14.17996806792597,11.85673747841157,16.08173805794134,20.37329951151952
2018-10-02 06:00:00.000000,1.114436799623193,13.49906950077956,14.14902981482935,11.8046711805306,16.05910411101155,20.37185057151483
2018-10-02 06:15:00.000003,0.7884667091320298,13.46960288653235,14.11456340169226,11.74959026490274,16.03347964419361,20.36949313995383
2018-10-02 06:29:59.999997,0.4409185231073898,13.43761922086758,14.07675628067194,11.6905692144868,16.00506018260284,20.36631064667777
2018-10-02 06:45:00.000000,0.08795497957219996,13.40391138614011,14.03643849824156,11.62949583964518,15.97447727551566,20.36241311544614
2018-10-02 07:00:00.000003,-0.2662665586121562,13.36905342628731,13.99432678262369,11.56728672373956,15.94230813190732,20.35791985600358
2018-10-02 07:14:59.999997,-0.6188214771415267,13.33353863093027,13.95104805928674,11.50477293820101,15.9090610011497,20.35295384072073
2018-10-02 07:30:00.000000,-0.954507637537886,13.29849669751835,13.90778755046851,11.44426930311579,15.8756090699465,20.34767056730775
2018-10-02 07:45:00.000003,-1.273109049964238,13.26446407857783,13.86528540803488,11.38634903407463,15.84255816948214,20.34222114146745
2018-10-02 07:59:59.999997,-1.565945147693204,13.23297000220246,13.82490431127329,11.33369846833353,15.81077817196402,20.3367763083272
2018-10-02 08:15:00.000000,-1.830385969665775,13.20449668358737,13.78736492526365,11.28685461039791,15.780875099736,20.33149421537306
2018-10-02 08:30:00.000003,-2.064768764382761,13.17872375310295,13.75281599948465,11.24502794041638,15.75315915851118,20.32650318973907
2018-10-02 08:44:59.999997,-2.261886915618504,13.15605242039429,13.72180418587566,11.20908556589825,15.72810711672267,20.32192943863194
2018-10-02 09:00:00.000000,-2.427246298911085,13.13642210166643,13.69444151800925,11.17853167121618,15.70588899127871,20.31787112551191
2018-10-02 09:15:00.000003,-2.553490385801473,13.12025160027085,13.6711888167141,11.15429708401994,15.68686671609084,20.31442060777628
2018-10-02 09:29:59.999997,-2.649513456608888,13.1072944100802,13.65193976070625,11.13544270625414,15.67101931121445,20.31163739257659
2018-10-02 09:45:00.000000,-2.706100470149672,13.09795729796728,13.63708069307348,11.12303327532569,15.65863371152826,20.30958458860949
2018-10-02 10:00:00.000003,-2.722305728170332,13.09246155387218,13.62689220768815,11.11738068074419,15.64994428251668,20.30832276373703
2018-10-02 10:14:59.999997,-2.699765523309728,13.09083877906113,13.62147771683451,11.11837090280305,15.64505606144444,20.30789959247599
2018-10-02 10:30:00.000000,-2.624410304257315,13.09384954492429,13.62157454692754,11.12781785133265,15.64450176480194,20.30839370714765
2018-10-02 10:45:00.000003,-2.503657582536245,13.10143438524564,13.62727543171442,11.14511812807676,15.64840529502611,20.30986513077632
2018-10-02 10:59:59.999997,-2.333376332023444,13.1138651078207,13.63889978753712,11.17078342047187,15.65699677924354,20.31237329717127
2018-10-02 11:15:00.000000,-2.107527309747679,13.13156516958879,13.65690592870231,11.20570136243565,15.67063397831175,20.31598895674149
2018-10-02 11:30:00.000003,-1.843315048523266,13.15385792898938,13.68078191110352,11.24787065466428,15.68900446618064,20.32072750503767
2018-10-02 11:44:59.999997,-1.527285934155357,13.18133856432301,13.71104559641335,11.29877324381826,15.71238844823858,20.32662648758516
2018-10-02 12:00:00.000000,-1.181212895962887,13.21441628589895,13.74767474580682,11.35825468339017,15.74056613482659,20.33368471247424
